,     ,mediaID,groundTruth,labels_detectron,labels_megadetector,labels_openpose,accuracy_detectron,accuracy_megadetector,accuracy_openpose
3080,3080,6fbd22fe-fa1a-44e3-9459-d8a559031fc5,0,1,0,0,0.670012057,0,0
3081,3081,6fc44257-9cd9-4359-9bf9-1d3670aa82f4,1,1,0,1,0.95290333,0,0.255395087
3082,3082,6fc44257-9cd9-4359-9bf9-1d3670aa82f4,1,1,0,1,0.95290333,0,0.255395087
3083,3083,6fc44257-9cd9-4359-9bf9-1d3670aa82f4,1,1,0,1,0.95290333,0,0.255395087
3084,3084,6fcf98bb-acb8-44a2-b3de-e18beffc0341,0,0,0,1,0,0,0.225039149
3085,3085,6fd34fd5-a9ed-40e0-95db-50f98565c571,1,1,1,0,0.990955651,0.696,0
3086,3086,702524ff-8c64-491b-a143-d233c090ba9f,0,0,0,0,0,0,0
3087,3087,702a7976-b584-42b5-b4cf-89df296b841c,0,0,0,0,0,0,0
3088,3088,703091f0-b3b7-4f0a-a4fc-9979a14364c3,0,1,0,0,0.569525182,0,0
3089,3089,7049822d-fcb7-4711-afb0-c92e81db4644,1,1,1,0,0.819322109,0.656,0
3090,3090,705fe4c7-8a83-479f-8957-8b8d35338b1e,1,1,1,0,0.728883505,0.81,0
3091,3091,7069c4ec-5db1-4d5a-9733-e289e9ae1f98,0,1,0,0,0.713271141,0,0
3092,3092,707aebb1-0144-4344-8c76-98f79c175f86,0,0,0,0,0,0,0
3093,3093,707aebb1-0144-4344-8c76-98f79c175f86,0,0,0,0,0,0,0
3094,3094,707aebb1-0144-4344-8c76-98f79c175f86,0,0,0,0,0,0,0
3095,3095,707c419b-d5bb-42de-b41e-ae206c5225cb,0,0,0,1,0,0,0.179850899
3096,3096,707e414b-e996-464e-8f5b-d698ed6f1435,1,1,1,0,0.993012607,0.728,0
3097,3097,707fd261-ef95-41a0-ae89-d3f9440202df,0,0,0,0,0,0,0
3098,3098,7081af06-683b-48ff-b251-d7cfa318b26a,0,0,1,0,0,0.952,0
3099,3099,708317e4-a168-4ec2-824a-9605d8d2a201,0,0,0,0,0,0,0
3100,3100,7090efc4-d873-4e25-9366-7b57af11fc48,0,0,0,0,0,0,0
3101,3101,70a27128-26a0-489c-915c-ee1def5b8c06,0,1,0,0,0.539509535,0,0
3102,3102,70ab1065-d9a7-46e1-88d7-3825f420f394,0,0,0,0,0,0,0
3103,3103,70b5bd11-00f2-4a82-b7ca-bdf709b00830,0,0,0,0,0,0,0
3104,3104,70b85fed-fb43-4925-a6a0-a3361b3e0540,0,0,0,1,0,0,0.214571094
3105,3105,70cf1048-152a-4495-96c9-7c481b073808,1,1,0,0,0.984817922,0,0
3106,3106,70cf1048-152a-4495-96c9-7c481b073808,1,1,0,0,0.52102834,0,0
3107,3107,70d44a8a-02ac-4cfa-a4fe-1cdebd9c0b28,0,0,0,1,0,0,0.385861973
3108,3108,70eb823e-b677-48b8-b980-da162130b177,0,0,0,1,0,0,0.200677975
3109,3109,70eb823e-b677-48b8-b980-da162130b177,0,0,0,1,0,0,0.200677975
3110,3110,71052ae3-a75d-45ca-b9b9-b58647e69508,1,1,1,0,0.980061829,0.655,0
3111,3111,71052ae3-a75d-45ca-b9b9-b58647e69508,1,1,1,0,0.882217765,0.655,0
3112,3112,71052ae3-a75d-45ca-b9b9-b58647e69508,1,1,1,0,0.882217765,0.655,0
3113,3113,71052ae3-a75d-45ca-b9b9-b58647e69508,1,1,1,0,0.882217765,0.655,0
3114,3114,71052ae3-a75d-45ca-b9b9-b58647e69508,1,1,1,0,0.658770204,0.655,0
3115,3115,711012b2-1cb4-4c1d-b5dd-d9da7fbfdebd,0,0,0,0,0,0,0
3116,3116,711f29ea-8848-4982-8f01-e7a91a1969ee,0,0,0,0,0,0,0
3117,3117,71262071-64b7-4bb5-88df-83800ab3f925,0,0,0,0,0,0,0
3118,3118,713e16a5-c64e-4980-be36-497f8e4e818b,1,1,1,0,0.991567075,0.932,0
3119,3119,713e16a5-c64e-4980-be36-497f8e4e818b,1,1,1,0,0.944692194,0.932,0
3120,3120,713e16a5-c64e-4980-be36-497f8e4e818b,1,1,1,0,0.944692194,0.932,0
3121,3121,713e16a5-c64e-4980-be36-497f8e4e818b,1,1,1,0,0.944692194,0.932,0
3122,3122,713e16a5-c64e-4980-be36-497f8e4e818b,1,1,1,0,0.944692194,0.932,0
3123,3123,713e16a5-c64e-4980-be36-497f8e4e818b,1,1,1,0,0.944692194,0.932,0
3124,3124,713e16a5-c64e-4980-be36-497f8e4e818b,1,1,1,0,0.944692194,0.932,0
3125,3125,713e16a5-c64e-4980-be36-497f8e4e818b,1,1,1,0,0.600768507,0.932,0
3126,3126,713e16a5-c64e-4980-be36-497f8e4e818b,1,1,1,0,0.600768507,0.932,0
3127,3127,71415ba0-356b-4b63-8a7a-b5830a7ee44b,0,0,0,0,0,0,0
3128,3128,714e9eb1-494a-4b10-b0f6-bfb4519e9c4e,0,0,0,0,0,0,0
3129,3129,7154e27c-e627-415b-8ecb-cdcf5bd5f3bd,0,0,0,1,0,0,0.406038917
3130,3130,715f3943-127c-4185-95b1-6e1dbff484d4,0,0,0,0,0,0,0
3131,3131,716045da-7f4b-42a6-ba6b-45bad5fa7046,0,0,0,0,0,0,0
3132,3132,716045da-7f4b-42a6-ba6b-45bad5fa7046,0,0,0,0,0,0,0
3133,3133,7160c0a9-66c4-4152-9d6b-dbe31b763305,1,1,0,1,0.998470962,0,0.390694153
3134,3134,7160c0a9-66c4-4152-9d6b-dbe31b763305,1,1,0,1,0.998470962,0,0.390694153
3135,3135,717bdad9-8795-4f75-97b3-05a573ebff5a,1,1,0,1,0.998999059,0,0.856329546
3136,3136,719b56c2-7805-45f8-936e-2c7f383e487c,0,0,0,1,0,0,0.249211118
3137,3137,719f17c7-d237-49f7-9834-76ec528c9ff5,0,0,0,1,0,0,0.194096337
3138,3138,71a68054-551a-4503-b885-6d31507e8fa1,0,1,0,1,0.957254827,0,0.157599492
3139,3139,71a791fa-4e03-4913-b577-42ee1118a036,0,0,0,0,0,0,0
3140,3140,71a8c37a-2d09-4bdb-90ca-40591b1804c0,0,0,0,0,0,0,0
3141,3141,71a8c37a-2d09-4bdb-90ca-40591b1804c0,0,0,0,0,0,0,0
3142,3142,71a8c37a-2d09-4bdb-90ca-40591b1804c0,0,1,0,0,0.907461345,0,0
3143,3143,71a8c37a-2d09-4bdb-90ca-40591b1804c0,0,1,0,0,0.686577201,0,0
3144,3144,71a8c37a-2d09-4bdb-90ca-40591b1804c0,0,1,0,0,0.686577201,0,0
3145,3145,71b0218b-79e3-433a-9f04-53ad996c3206,1,1,0,1,0.996283591,0,0.309002581
3146,3146,71b0218b-79e3-433a-9f04-53ad996c3206,1,1,0,1,0.996283591,0,0.309002581
3147,3147,71b0994b-8b50-40c4-89aa-3d81e628a6b1,1,1,1,0,0.743704617,0.803,0
3148,3148,71b33a2e-1b12-4585-87bd-6a3c90bdb8ba,0,0,0,0,0,0,0
3149,3149,71b33a2e-1b12-4585-87bd-6a3c90bdb8ba,0,0,0,0,0,0,0
3150,3150,71c9b1bf-8565-47ce-8b5f-c0d550ba9b0f,1,1,1,1,0.999113142,0.949,0.618234411
3151,3151,71ce4fcb-3f49-4300-8a16-6bfd95bc61f1,0,0,0,1,0,0,0.198179145
3152,3152,71e47446-5e03-4bf6-8eaa-47c89765b333,0,0,0,1,0,0,0.238429144
3153,3153,71fd6edf-602a-40a4-9238-21071c4d4691,0,0,0,0,0,0,0
3154,3154,7204ea33-808a-41c4-ac89-707be58d462d,1,1,1,1,0.851914346,0.937,0.332696689
3155,3155,7204ea33-808a-41c4-ac89-707be58d462d,1,1,1,1,0.851914346,0.937,0.332696689
3156,3156,7204ea33-808a-41c4-ac89-707be58d462d,1,1,1,1,0.851914346,0.937,0.332696689
3157,3157,7204ea33-808a-41c4-ac89-707be58d462d,1,1,1,1,0.851914346,0.937,0.332696689
3158,3158,7217bce0-d3ab-4255-9ce7-67af1defa48e,0,1,0,0,0.825491726,0,0
3159,3159,7217bce0-d3ab-4255-9ce7-67af1defa48e,0,1,0,0,0.825491726,0,0
3160,3160,72190dfa-11f6-4c1f-ac2d-122c9ee76a8a,1,1,0,1,0.930444121,0,0.393297794
3161,3161,721aa492-aac8-4849-8bd0-8498b92a4fd4,0,0,0,1,0,0,0.150277157
3162,3162,721aa492-aac8-4849-8bd0-8498b92a4fd4,0,1,0,1,0.73493582,0,0.150277157
3163,3163,72315f21-2820-4a9b-bbb0-c2ac34e7de78,0,0,0,0,0,0,0
3164,3164,72496df9-d452-4f7f-85a7-956fe212497e,0,0,0,1,0,0,0.590188913
3165,3165,72496df9-d452-4f7f-85a7-956fe212497e,0,1,0,1,0.968147755,0,0.590188913
3166,3166,72496df9-d452-4f7f-85a7-956fe212497e,0,1,0,1,0.678723037,0,0.590188913
3167,3167,72566319-c0f0-4618-8852-4ba8663847d3,0,0,0,0,0,0,0
3168,3168,726658fc-4df4-40e7-a31b-f47189026524,0,0,0,1,0,0,0.37063709
3169,3169,72a2324b-123d-4146-b83c-872f3515c4ad,0,0,0,0,0,0,0
3170,3170,72a55a55-124d-40f3-a5c8-e3fc1f3f2fbe,1,1,1,1,0.99543637,0.911,0.237382825
3171,3171,72a55a55-124d-40f3-a5c8-e3fc1f3f2fbe,1,1,1,1,0.710805237,0.911,0.237382825
3172,3172,72a7f62d-6940-4903-871b-10d7bc02c669,1,1,1,0,0.826064944,0.727,0
3173,3173,72b02578-6d1a-4704-9b14-3e55fa8f4b52,1,1,1,0,0.903186977,0.425,0
3174,3174,72b06047-718d-4f64-99bb-782fd43e8818,0,0,0,1,0,0,0.194192859
3175,3175,72b41961-98be-4151-8b9f-a5c9bb109699,0,0,0,0,0,0,0
3176,3176,72d0cd99-5ef4-405a-aa97-ba6174d1b012,1,1,1,1,0.999128878,0.938,0.789357821
3177,3177,72d0cd99-5ef4-405a-aa97-ba6174d1b012,1,1,1,1,0.999128878,0.938,0.789357821
3178,3178,72d6e5dd-2cf1-4498-9137-95a017abf294,1,1,1,1,0.998698473,0.951,0.634200668
3179,3179,72d6e5dd-2cf1-4498-9137-95a017abf294,1,1,1,1,0.998698473,0.951,0.634200668
3180,3180,72dbdd1e-3273-45a4-bff0-417d8c515e00,0,0,0,0,0,0,0
3181,3181,72dbdd1e-3273-45a4-bff0-417d8c515e00,0,0,0,0,0,0,0
3182,3182,72dbdd1e-3273-45a4-bff0-417d8c515e00,0,0,0,0,0,0,0
3183,3183,72dbdd1e-3273-45a4-bff0-417d8c515e00,0,0,0,0,0,0,0
3184,3184,72ded373-4616-4d06-a49b-59bee5223120,0,1,0,0,0.725316286,0,0
3185,3185,72ded373-4616-4d06-a49b-59bee5223120,0,1,0,0,0.725316286,0,0
3186,3186,72dff12d-d8a9-4cd1-bd62-1a690ecb1519,0,0,1,0,0,0.789,0
3187,3187,72e0fa06-3423-4539-bf0c-1efa58633b7b,0,0,0,0,0,0,0
3188,3188,72e4272e-8635-4c5d-853b-789834d40e59,1,1,1,0,0.576197624,0.0759,0
3189,3189,72e5b38e-c6f9-44ae-83c9-f3ce705e0cd6,0,0,0,0,0,0,0
3190,3190,72fff409-840e-4b19-8122-2a00e6d1c65a,0,0,0,1,0,0,0.151227131
3191,3191,73035906-d44a-443d-8110-15f42d6b2c9a,0,0,0,0,0,0,0
3192,3192,73035906-d44a-443d-8110-15f42d6b2c9a,0,0,0,0,0,0,0
3193,3193,7307b2e8-0322-4d68-9f6e-50b1a2feace5,0,0,1,1,0,0.956,0.208712568
3194,3194,73085678-e16f-4fd2-b903-d481dc1e4763,0,0,0,1,0,0,0.173489782
3195,3195,731734d6-a44a-49ac-8dbd-a60df1c38be2,0,0,0,0,0,0,0
3196,3196,731734d6-a44a-49ac-8dbd-a60df1c38be2,0,0,0,0,0,0,0
3197,3197,732c3b2a-2b9a-43ad-8c28-85f2c688ea54,1,1,1,0,0.902302802,0.968,0
3198,3198,732c3b2a-2b9a-43ad-8c28-85f2c688ea54,1,1,1,0,0.5283373,0.968,0
3199,3199,734b9a13-d09d-4106-b506-45ad5c20359c,0,0,0,0,0,0,0
3200,3200,7356d156-4d5f-478d-90aa-d45722f3eeea,0,0,0,1,0,0,0.230229667
3201,3201,73632896-475d-483b-b011-75b7b90efeaf,1,1,1,1,0.999233127,0.959,0.838692299
3202,3202,73632896-475d-483b-b011-75b7b90efeaf,1,1,1,1,0.999233127,0.959,0.838692299
3203,3203,736ed7e7-cb67-4cc1-ad63-964dbd800913,0,0,0,1,0,0,0.237797199
3204,3204,736ed7e7-cb67-4cc1-ad63-964dbd800913,0,1,0,1,0.835583568,0,0.237797199
3205,3205,736ed7e7-cb67-4cc1-ad63-964dbd800913,0,1,0,1,0.776053905,0,0.237797199
3206,3206,736ed7e7-cb67-4cc1-ad63-964dbd800913,0,1,0,1,0.776053905,0,0.237797199
3207,3207,737f1809-6ca0-4d82-9d6f-81ea56f04350,0,0,0,0,0,0,0
3208,3208,737f1809-6ca0-4d82-9d6f-81ea56f04350,0,0,0,0,0,0,0
3209,3209,73a44d3f-6ef7-4b22-828e-6600e70ad1f8,0,0,0,0,0,0,0
3210,3210,73b49468-c9eb-4290-9011-c2664dbdd925,0,0,0,0,0,0,0
3211,3211,73b8f6f2-1503-431d-8d1e-977f63426947,1,1,1,0,0.996378481,0.873,0
3212,3212,73b8f6f2-1503-431d-8d1e-977f63426947,1,1,1,0,0.977095366,0.873,0
3213,3213,73b8f6f2-1503-431d-8d1e-977f63426947,1,1,1,0,0.72236836,0.873,0
3214,3214,73d057a1-3b8e-44be-8d8b-74b9d43ef497,0,0,0,0,0,0,0
3215,3215,73d057a1-3b8e-44be-8d8b-74b9d43ef497,0,1,0,0,0.599431694,0,0
3216,3216,73d057a1-3b8e-44be-8d8b-74b9d43ef497,0,1,0,0,0.599431694,0,0
3217,3217,73eaa01a-4650-4f34-9666-bde3c14db7e2,1,1,1,0,0.895195901,0.899,0
3218,3218,73eb80bf-7f1d-4ee3-81de-225ab7d1b8e0,1,1,1,0,0.967792213,0.923,0
3219,3219,73ebe57f-b6e3-4dda-ab7f-c156f92312cc,0,0,0,0,0,0,0
3220,3220,74072f3f-92d3-4810-b1e2-b80702370756,0,0,1,0,0,0.931,0
3221,3221,741006cb-ae04-4117-b554-d6287e6358f3,0,0,0,0,0,0,0
3222,3222,7412090e-9d60-4218-984f-2a07b96913ee,0,0,0,0,0,0,0
3223,3223,7412908e-d4d4-41fe-acd2-5872dca915ff,0,0,0,1,0,0,0.364472702
3224,3224,7412908e-d4d4-41fe-acd2-5872dca915ff,0,0,0,1,0,0,0.364472702
3225,3225,7418677e-4347-44e6-b60f-5bb32f2fd6c1,0,0,0,0,0,0,0
3226,3226,74447fb1-e322-4413-822f-5f4708caf23e,0,0,0,0,0,0,0
3227,3227,74542dfa-28b0-4dd1-9cc6-c7159f4c1194,1,1,0,0,0.953987539,0,0
3228,3228,746d93fa-5fd8-4f4c-bfc6-50a90b95c376,0,0,0,1,0,0,0.531860127
3229,3229,74747cd1-6341-4c3b-bf96-601d221dc948,0,0,0,0,0,0,0
3230,3230,7477f499-8130-4405-a44c-6d226b767f09,0,0,0,0,0,0,0
3231,3231,7477f499-8130-4405-a44c-6d226b767f09,0,0,0,0,0,0,0
3232,3232,748a886e-ea1a-4fb6-8cea-17713742a945,0,0,0,0,0,0,0
3233,3233,748a886e-ea1a-4fb6-8cea-17713742a945,0,1,0,0,0.916168392,0,0
3234,3234,749dc479-0a96-4986-b480-c232630f7d55,1,1,0,0,0.996006668,0,0
3235,3235,749dc479-0a96-4986-b480-c232630f7d55,1,1,0,0,0.996006668,0,0
3236,3236,749dc479-0a96-4986-b480-c232630f7d55,1,1,0,0,0.996006668,0,0
3237,3237,74ac6329-121e-4e58-84ae-af03ec09cc8a,0,0,0,0,0,0,0
3238,3238,74ae8d21-92ca-4221-b539-282210cec232,0,0,0,1,0,0,0.294168645
3239,3239,74cfca6d-67b6-4af4-921a-36631b5152b8,0,0,0,0,0,0,0
3240,3240,74d4551b-a39e-4f63-b7c9-b998b00bde44,0,0,0,0,0,0,0
3241,3241,74f6b2fe-4d91-43c7-905f-0096777e5b0a,0,0,0,0,0,0,0
3242,3242,75068b1e-cf3f-4fad-a88e-e11a6e778f47,1,1,1,0,0.989284098,0.689,0
3243,3243,75068b1e-cf3f-4fad-a88e-e11a6e778f47,1,1,1,0,0.548279107,0.689,0
3244,3244,7515bd19-3a0f-431c-a149-614630b20342,0,1,0,1,0.991268039,0,0.466597456
3245,3245,752a48f2-36cd-4205-9281-3c788ce66bb4,0,0,0,0,0,0,0
3246,3246,752a48f2-36cd-4205-9281-3c788ce66bb4,0,0,0,0,0,0,0
3247,3247,752a48f2-36cd-4205-9281-3c788ce66bb4,0,0,0,0,0,0,0
3248,3248,75462fa3-7137-4663-844a-d79da977cfdd,0,0,0,0,0,0,0
3249,3249,75611337-63ec-45c2-84ee-e680869654e3,0,1,0,0,0.961731851,0,0
3250,3250,7582bd5d-432a-4b29-aee4-6dfe0078bf0a,0,0,0,0,0,0,0
3251,3251,7582bd5d-432a-4b29-aee4-6dfe0078bf0a,0,0,0,0,0,0,0
3252,3252,7582bd5d-432a-4b29-aee4-6dfe0078bf0a,0,0,0,0,0,0,0
3253,3253,7582e871-69d4-4309-be53-b48621d1630e,0,0,0,1,0,0,0.316274403
3254,3254,758553d7-02a2-44c3-b0fb-1c8b0e4690a6,0,0,0,0,0,0,0
3255,3255,75966bcc-66ac-4953-8f74-67317387a9e1,0,0,0,0,0,0,0
3256,3256,75966bcc-66ac-4953-8f74-67317387a9e1,0,0,0,0,0,0,0
3257,3257,75966bcc-66ac-4953-8f74-67317387a9e1,0,0,0,0,0,0,0
3258,3258,75969753-5f1a-4dbf-afb2-972c8b4df364,0,0,0,1,0,0,0.179099564
3259,3259,75d89208-125c-4110-b175-4e55091f1351,0,0,0,0,0,0,0
3260,3260,75edbfa9-c399-4874-8d63-2e2aabb8b21d,1,1,1,0,0.773643374,0.961,0
3261,3261,75ff6ed1-370f-4ba5-8a0d-dc533c41a457,0,0,0,0,0,0,0
3262,3262,76031215-7e30-4149-978d-ff89456e57a3,0,0,0,0,0,0,0
3263,3263,760cfaba-2693-4f8c-a938-1638a67cf09c,0,0,0,0,0,0,0
3264,3264,7612f5aa-d954-4a11-8f59-acfc6dc22945,1,1,1,0,0.932999492,0.859,0
3265,3265,76131b65-0a0f-4283-a282-84be99004aab,0,0,0,0,0,0,0
3266,3266,764ec2af-e846-4248-b0ef-616957935422,0,0,0,0,0,0,0
3267,3267,7660dde4-74a4-4baa-8c4d-50fe410dd5ff,0,0,0,0,0,0,0
3268,3268,7680d921-4bef-4d17-9b06-d87476e4d6dd,0,1,0,0,0.905873716,0,0
3269,3269,7682b714-bd57-42ee-a922-828e24983f83,0,0,0,0,0,0,0
3270,3270,768b8f88-0d24-48c5-a090-d5bf4c003642,0,0,0,0,0,0,0
3271,3271,7691c06d-bd04-45de-b088-603dd76293f4,0,0,0,0,0,0,0
3272,3272,76bcb36b-1157-44cc-a76c-9d5094c4ca1c,0,0,0,1,0,0,0.421871204
3273,3273,76bcb36b-1157-44cc-a76c-9d5094c4ca1c,0,0,0,1,0,0,0.421871204
3274,3274,76bd24c1-4c8d-4077-9371-132f35177149,0,0,0,0,0,0,0
3275,3275,76d2db58-706b-4386-9a94-ff02a6f9630f,0,0,0,0,0,0,0
3276,3276,76d43fcd-0919-449b-8ef8-97de1870cc41,0,0,0,0,0,0,0
3277,3277,76efd367-8639-46b0-84d6-1dfcbb3ea0fa,0,0,0,0,0,0,0
3278,3278,76efd367-8639-46b0-84d6-1dfcbb3ea0fa,0,0,0,0,0,0,0
3279,3279,76f83c19-0c12-43a1-b1fa-060e75c3cadb,1,1,1,0,0.980092525,0.801,0
3280,3280,77066063-2b89-4d6c-973c-71befe299246,0,0,0,1,0,0,0.184626848
3281,3281,77112252-177c-4560-b843-b0d5b5e2cd36,1,1,1,1,0.992871344,0.897,0.815913196
3282,3282,7718fc52-fba6-4680-9924-5c200cd42974,0,0,0,0,0,0,0
3283,3283,7718fc52-fba6-4680-9924-5c200cd42974,0,0,0,0,0,0,0
3284,3284,77373e50-1189-4819-b7a4-ddd40e3d1a2b,0,1,0,0,0.783427,0,0
3285,3285,774193b0-0b09-45ea-9722-76edd6cede6c,0,0,0,0,0,0,0
3286,3286,774193b0-0b09-45ea-9722-76edd6cede6c,0,0,0,0,0,0,0
3287,3287,77667832-8b0e-4398-a3b3-b62eb47725ff,0,0,1,0,0,0.156,0
3288,3288,7778ae09-aca1-4739-aaad-f7efc5cb0e93,1,1,0,1,0.998037398,0,0.504200229
3289,3289,778c4c4d-1072-4cba-b0ce-a1fea87e79ce,0,0,0,0,0,0,0
3290,3290,778f2f50-eadd-4384-b787-2e39e77ba0ba,0,0,0,1,0,0,0.194766818
3291,3291,778f2f50-eadd-4384-b787-2e39e77ba0ba,0,0,0,1,0,0,0.194766818
3292,3292,778f2f50-eadd-4384-b787-2e39e77ba0ba,0,0,0,1,0,0,0.194766818
3293,3293,779f9808-4fc2-4058-a459-48842c9305c2,0,0,0,0,0,0,0
3294,3294,77a0ae4e-2a94-4cec-8abb-f49cfb0db3aa,0,0,0,0,0,0,0
3295,3295,77a0ae4e-2a94-4cec-8abb-f49cfb0db3aa,0,0,0,0,0,0,0
3296,3296,77d1f670-7d55-443d-888f-88c8219bca58,1,1,0,1,0.998731554,0,0.828925498
3297,3297,77d50b2e-1823-4f78-92cd-6fd4c39adbc4,1,1,1,1,0.97948277,0.876,0.353050447
3298,3298,77d50b2e-1823-4f78-92cd-6fd4c39adbc4,1,1,1,1,0.97948277,0.876,0.353050447
3299,3299,77d52fce-c597-4409-8f02-eccc0d7605ac,0,0,0,0,0,0,0
3300,3300,77dd9ad5-ef51-40df-817d-c5fdb1ad7094,0,0,0,0,0,0,0
3301,3301,77dfcff9-750a-480e-af05-bae75297371f,0,1,0,0,0.553587079,0,0
3302,3302,77e4cc61-4abd-4e81-9797-4b04b1b6b967,0,0,1,1,0,0.979,0.174553304
3303,3303,77e4e16b-2495-4771-b6b4-21834b4219b0,0,0,0,1,0,0,0.188647633
3304,3304,77f62eb0-cd4e-4ceb-802c-ec56f4935c1d,1,1,0,0,0.690410078,0,0
3305,3305,7803f46d-3047-46f5-bafb-6b91b0e17e86,0,0,0,0,0,0,0
3306,3306,78089c89-8f31-4ef5-a31d-551ef40a4268,0,0,0,0,0,0,0
3307,3307,7826e549-7749-4f45-ad16-c2684e97c1b5,0,0,0,0,0,0,0
3308,3308,78329a3e-e301-4ef4-9e3c-f89cd6707ba1,1,1,1,1,0.996260703,0.829,0.294729201
3309,3309,78329a3e-e301-4ef4-9e3c-f89cd6707ba1,1,1,1,1,0.517418087,0.829,0.294729201
3310,3310,784532eb-44ef-4229-b525-b9ae8ed68262,1,1,1,0,0.762788653,0.939,0
3311,3311,784532eb-44ef-4229-b525-b9ae8ed68262,1,1,1,0,0.762788653,0.939,0
3312,3312,785a7055-12a7-43fb-8c65-aee742f34415,0,0,0,0,0,0,0
3313,3313,785eabc1-61c0-4c05-89c7-ecd757d63e87,0,0,0,1,0,0,0.198735766
3314,3314,7864a6bb-a9c3-4003-9529-9d2085aba0a3,0,0,0,0,0,0,0
3315,3315,7895a5c6-c70d-4ca1-bb9b-7ab80f17546f,1,0,1,0,0,0.631,0
3316,3316,7895a5c6-c70d-4ca1-bb9b-7ab80f17546f,1,0,1,0,0,0.631,0
3317,3317,7898769e-35fe-48c0-b76b-14a4c68767c4,1,1,0,1,0.933612883,0,0.180618002
3318,3318,789f6a1a-2bc2-4275-9c1a-59040efe5dbb,1,1,1,0,0.601442575,0.793,0
3319,3319,78aa6fa3-6a6e-4e10-913f-edf5af541969,0,0,0,0,0,0,0
3320,3320,78b0ddb5-154c-4b2a-aa1e-0307c7ac560a,1,1,0,0,0.986700475,0,0
3321,3321,78dc4bba-fd07-4ddc-8280-34ff0bd2ab95,0,0,0,0,0,0,0
3322,3322,78dd46d3-a892-466d-9ec1-c8336d8c9736,0,0,0,0,0,0,0
3323,3323,78e3a088-3b2a-4e7e-aa89-6dd5a5b3fd3c,0,0,0,0,0,0,0
3324,3324,78e41f9f-5e4f-4514-9f6b-c9431e554ab5,0,1,0,0,0.617227495,0,0
3325,3325,78e9d51c-7a0c-4f9b-9a94-f289a9101b13,0,1,0,0,0.631835341,0,0
3326,3326,78fd6727-08d8-46d6-9d90-bad59e8db4d3,1,1,0,1,0.945916295,0,0.471104454
3327,3327,78fd6727-08d8-46d6-9d90-bad59e8db4d3,1,1,0,1,0.518993914,0,0.471104454
3328,3328,79047b7e-b2fa-45fc-a85f-d023452e95fc,0,0,0,0,0,0,0
3329,3329,7905c938-0159-484d-978a-b6030c9bda0c,0,0,0,1,0,0,0.268499357
3330,3330,7905c938-0159-484d-978a-b6030c9bda0c,0,0,0,1,0,0,0.268499357
3331,3331,7911e08d-811e-448b-828b-ead10791ef71,0,0,0,1,0,0,0.230019351
3332,3332,79260759-ff68-42cd-97dd-41807cdec4de,0,0,0,0,0,0,0
3333,3333,79260759-ff68-42cd-97dd-41807cdec4de,0,0,0,0,0,0,0
3334,3334,794b8d04-2713-4f58-871d-468adb00d460,0,0,0,0,0,0,0
3335,3335,7954df23-87a0-4daf-96d3-803a71efe776,0,0,0,0,0,0,0
3336,3336,7954df23-87a0-4daf-96d3-803a71efe776,0,0,0,0,0,0,0
3337,3337,79561d15-1c0d-4d3c-a1fc-4dc2ad991d65,1,1,0,1,0.997611761,0,0.295449672
3338,3338,79561d15-1c0d-4d3c-a1fc-4dc2ad991d65,1,1,0,1,0.993858397,0,0.295449672
3339,3339,796088c2-202e-4c8a-b348-0b6e9789c1fb,0,1,1,0,0.877875626,0.272,0
3340,3340,7965d2bd-8743-4407-899b-5361fde28e75,0,1,0,1,0.644082189,0,0.182936671
3341,3341,79aa3b0e-fd5c-42fe-bd41-9bb1d5d195fa,0,0,0,1,0,0,0.299073216
3342,3342,79b7777a-afb7-45d2-a61e-bd3ffd34e14a,0,0,0,1,0,0,0.240366545
3343,3343,79e95f19-2123-4736-89f4-9227bbb24a98,1,1,0,1,0.916876972,0,0.674148011
3344,3344,79f6c1a6-f7af-4053-bd78-65afabd452a6,0,0,0,0,0,0,0
3345,3345,79fe1e40-dab8-4d93-961e-3ebd256b6604,0,0,0,1,0,0,0.20256583
3346,3346,7a088522-c39b-4c3a-8f92-1d9c1fb20f26,0,0,0,1,0,0,0.205593494
3347,3347,7a0e0cec-5a58-40d3-b3cc-3a8a867eb87c,0,1,0,0,0.781567574,0,0
3348,3348,7a10dfe2-18d2-4fae-993d-84c5b127b551,0,0,0,1,0,0,0.191938995
3349,3349,7a11e332-0159-45dd-a7ad-5ebf83a6a551,0,0,0,0,0,0,0
3350,3350,7a254f16-8c42-4e7b-98e7-cd63f9763e68,1,1,0,1,0.994970024,0,0.171782806
3351,3351,7a26cfa4-77a4-445f-9646-e75fc3ecd493,0,0,0,0,0,0,0
3352,3352,7a26cfa4-77a4-445f-9646-e75fc3ecd493,0,0,0,0,0,0,0
3353,3353,7a29a0df-1277-41f4-97bc-7dd65abea7d5,0,0,0,0,0,0,0
3354,3354,7a408586-ebbb-4c26-b310-9ff5b670257d,0,0,0,0,0,0,0
3355,3355,7a473a03-92aa-42bb-8aa7-675b05ffcfe5,0,0,0,0,0,0,0
3356,3356,7a492d02-0fc1-4b31-b5de-18aaa5ed8765,0,0,0,0,0,0,0
3357,3357,7a68897a-decb-4452-85a6-3048a2387e6f,1,1,1,1,0.991307199,0.945,0.464253477
3358,3358,7a68897a-decb-4452-85a6-3048a2387e6f,1,1,1,1,0.991307199,0.945,0.464253477
