,ground_truth,detectron-all,score,detectron-0.5,detectron-0.6,detectron-0.7,detectron-0.8
4454,1,1,0.955,1,1,1,1
4455,0,0,0.0,0,0,0,0
4456,0,1,0.963,1,1,1,1
4457,0,1,0.946,1,1,1,1
4458,0,1,0.946,1,1,1,1
4459,0,1,0.923,1,1,1,1
4460,0,1,0.917,1,1,1,1
4461,0,1,0.896,1,1,1,1
4462,0,0,0.0,0,0,0,0
4463,0,0,0.0,0,0,0,0
4464,0,0,0.0,0,0,0,0
4465,0,1,0.578,1,0,0,0
4466,0,0,0.0,0,0,0,0
4467,0,0,0.0,0,0,0,0
4468,0,0,0.0,0,0,0,0
4469,0,0,0.0,0,0,0,0
4470,1,1,0.85,1,1,1,1
4471,1,1,0.85,1,1,1,1
4472,1,1,0.85,1,1,1,1
4473,1,1,0.686,1,1,0,0
4474,1,1,0.639,1,1,0,0
4475,0,1,0.98,1,1,1,1
4476,0,1,0.875,1,1,1,1
4477,0,1,0.875,1,1,1,1
4478,0,0,0.0,0,0,0,0
4479,0,0,0.0,0,0,0,0
4480,0,0,0.0,0,0,0,0
4481,0,0,0.0,0,0,0,0
4482,1,1,0.733,1,1,1,0
4483,1,1,0.942,1,1,1,1
4484,1,1,0.76,1,1,1,0
4485,0,0,0.0,0,0,0,0
4486,1,1,0.653,1,1,0,0
4487,1,1,0.947,1,1,1,1
4488,1,1,0.987,1,1,1,1
4489,1,1,0.965,1,1,1,1
4490,0,0,0.0,0,0,0,0
4491,1,1,0.982,1,1,1,1
4492,1,1,0.72,1,1,1,0
4493,1,1,0.595,1,0,0,0
4494,0,0,0.0,0,0,0,0
4495,1,1,0.864,1,1,1,1
4496,1,1,0.98,1,1,1,1
4497,1,1,0.98,1,1,1,1
4498,0,0,0.0,0,0,0,0
4499,0,0,0.0,0,0,0,0
4500,1,1,0.911,1,1,1,1
4501,0,0,0.0,0,0,0,0
4502,0,0,0.0,0,0,0,0
4503,0,0,0.0,0,0,0,0
4504,0,0,0.0,0,0,0,0
4505,0,0,0.0,0,0,0,0
4506,1,1,0.523,1,0,0,0
4507,1,1,0.523,1,0,0,0
4508,0,0,0.0,0,0,0,0
4509,0,0,0.0,0,0,0,0
4510,0,0,0.0,0,0,0,0
4511,0,0,0.0,0,0,0,0
4512,1,1,0.611,1,1,0,0
4513,0,0,0.0,0,0,0,0
4514,0,0,0.0,0,0,0,0
4515,0,0,0.0,0,0,0,0
4516,0,0,0.0,0,0,0,0
4517,0,1,0.996,1,1,1,1
4518,0,1,0.98,1,1,1,1
4519,0,0,0.0,0,0,0,0
4520,0,0,0.0,0,0,0,0
4521,0,0,0.0,0,0,0,0
4522,0,0,0.0,0,0,0,0
4523,0,0,0.0,0,0,0,0
4524,0,0,0.0,0,0,0,0
4525,0,0,0.0,0,0,0,0
4526,0,0,0.0,0,0,0,0
4527,0,0,0.0,0,0,0,0
4528,0,0,0.0,0,0,0,0
4529,1,1,0.944,1,1,1,1
4530,1,1,0.944,1,1,1,1
4531,1,1,0.944,1,1,1,1
4532,1,1,0.944,1,1,1,1
4533,1,1,0.69,1,1,0,0
4534,1,1,0.69,1,1,0,0
4535,0,0,0.0,0,0,0,0
4536,0,0,0.0,0,0,0,0
4537,0,0,0.0,0,0,0,0
4538,0,1,0.565,1,0,0,0
4539,0,0,0.0,0,0,0,0
4540,0,0,0.0,0,0,0,0
4541,0,0,0.0,0,0,0,0
4542,1,1,0.998,1,1,1,1
4543,1,1,0.997,1,1,1,1
4544,0,0,0.0,0,0,0,0
4545,0,0,0.0,0,0,0,0
4546,1,1,0.989,1,1,1,1
4547,1,1,0.989,1,1,1,1
4548,0,0,0.0,0,0,0,0
4549,0,0,0.0,0,0,0,0
4550,0,0,0.0,0,0,0,0
4551,1,1,0.844,1,1,1,1
4552,1,1,0.844,1,1,1,1
4553,0,0,0.0,0,0,0,0
4554,1,1,0.993,1,1,1,1
4555,1,1,0.927,1,1,1,1
4556,0,0,0.0,0,0,0,0
4557,0,0,0.0,0,0,0,0
4558,0,0,0.0,0,0,0,0
4559,1,1,0.991,1,1,1,1
4560,1,1,0.925,1,1,1,1
4561,1,1,0.925,1,1,1,1
4562,0,0,0.0,0,0,0,0
4563,0,0,0.0,0,0,0,0
4564,1,1,0.681,1,1,0,0
4565,1,1,0.681,1,1,0,0
4566,1,1,0.945,1,1,1,1
4567,0,0,0.0,0,0,0,0
4568,0,1,0.862,1,1,1,1
4569,0,1,0.558,1,0,0,0
4570,0,1,0.558,1,0,0,0
4571,0,0,0.0,0,0,0,0
4572,0,0,0.0,0,0,0,0
4573,0,0,0.0,0,0,0,0
4574,0,0,0.0,0,0,0,0
4575,0,0,0.0,0,0,0,0
4576,0,0,0.0,0,0,0,0
4577,1,1,0.968,1,1,1,1
4578,0,1,0.942,1,1,1,1
4579,0,0,0.0,0,0,0,0
4580,0,0,0.0,0,0,0,0
4581,1,1,0.929,1,1,1,1
4582,1,1,0.599,1,0,0,0
4583,0,0,0.0,0,0,0,0
4584,1,1,0.985,1,1,1,1
4585,1,1,0.985,1,1,1,1
4586,1,1,0.985,1,1,1,1
4587,1,1,0.985,1,1,1,1
4588,0,0,0.0,0,0,0,0
4589,0,0,0.0,0,0,0,0
4590,0,0,0.0,0,0,0,0
4591,0,1,0.542,1,0,0,0
4592,0,0,0.0,0,0,0,0
4593,0,0,0.0,0,0,0,0
4594,0,1,0.676,1,1,0,0
4595,0,1,0.633,1,1,0,0
4596,0,0,0.0,0,0,0,0
4597,1,1,0.797,1,1,1,0
4598,0,0,0.0,0,0,0,0
4599,0,0,0.0,0,0,0,0
4600,0,0,0.0,0,0,0,0
4601,1,1,0.968,1,1,1,1
4602,1,1,0.926,1,1,1,1
4603,0,1,0.838,1,1,1,1
4604,0,0,0.0,0,0,0,0
4605,0,0,0.0,0,0,0,0
4606,0,0,0.0,0,0,0,0
4607,0,0,0.0,0,0,0,0
4608,0,1,0.856,1,1,1,1
4609,1,1,0.998,1,1,1,1
4610,1,1,0.766,1,1,1,0
4611,1,1,0.988,1,1,1,1
4612,0,0,0.0,0,0,0,0
4613,1,1,0.924,1,1,1,1
4614,0,0,0.0,0,0,0,0
4615,0,0,0.0,0,0,0,0
4616,0,0,0.0,0,0,0,0
4617,0,0,0.0,0,0,0,0
4618,0,0,0.0,0,0,0,0
4619,0,0,0.0,0,0,0,0
4620,0,0,0.0,0,0,0,0
4621,0,0,0.0,0,0,0,0
4622,0,1,0.699,1,1,0,0
4623,0,0,0.0,0,0,0,0
4624,0,0,0.0,0,0,0,0
4625,0,0,0.0,0,0,0,0
4626,0,0,0.0,0,0,0,0
4627,1,1,0.994,1,1,1,1
4628,1,1,0.994,1,1,1,1
4629,1,1,0.819,1,1,1,1
4630,1,1,0.968,1,1,1,1
4631,0,0,0.0,0,0,0,0
4632,0,0,0.0,0,0,0,0
4633,0,0,0.0,0,0,0,0
4634,0,0,0.0,0,0,0,0
4635,0,0,0.0,0,0,0,0
4636,0,0,0.0,0,0,0,0
4637,1,1,0.911,1,1,1,1
4638,0,0,0.0,0,0,0,0
4639,1,1,0.964,1,1,1,1
4640,1,1,0.61,1,1,0,0
4641,0,0,0.0,0,0,0,0
4642,0,0,0.0,0,0,0,0
4643,1,1,0.958,1,1,1,1
4644,0,1,0.992,1,1,1,1
4645,0,1,0.992,1,1,1,1
4646,0,1,0.975,1,1,1,1
4647,0,1,0.946,1,1,1,1
4648,0,1,0.927,1,1,1,1
4649,0,1,0.868,1,1,1,1
4650,0,1,0.839,1,1,1,1
4651,0,1,0.745,1,1,1,0
4652,0,1,0.672,1,1,0,0
4653,0,1,0.647,1,1,0,0
4654,0,1,0.564,1,0,0,0
4655,0,0,0.0,0,0,0,0
4656,0,0,0.0,0,0,0,0
4657,0,0,0.0,0,0,0,0
4658,1,1,0.862,1,1,1,1
4659,0,0,0.0,0,0,0,0
4660,0,0,0.0,0,0,0,0
4661,0,0,0.0,0,0,0,0
4662,0,1,0.714,1,1,1,0
4663,0,1,0.803,1,1,1,1
4664,0,0,0.0,0,0,0,0
4665,0,0,0.0,0,0,0,0
4666,0,0,0.0,0,0,0,0
4667,1,1,0.809,1,1,1,1
4668,1,1,0.538,1,0,0,0
4669,0,0,0.0,0,0,0,0
4670,1,1,0.903,1,1,1,1
4671,1,1,0.828,1,1,1,1
4672,0,0,0.0,0,0,0,0
4673,0,0,0.0,0,0,0,0
4674,0,0,0.0,0,0,0,0
4675,0,0,0.0,0,0,0,0
4676,0,0,0.0,0,0,0,0
4677,0,0,0.0,0,0,0,0
4678,0,0,0.0,0,0,0,0
4679,0,0,0.0,0,0,0,0
4680,0,0,0.0,0,0,0,0
4681,0,0,0.0,0,0,0,0
4682,0,0,0.0,0,0,0,0
4683,0,0,0.0,0,0,0,0
4684,0,0,0.0,0,0,0,0
4685,1,1,0.894,1,1,1,1
4686,1,1,0.935,1,1,1,1
4687,0,1,0.987,1,1,1,1
4688,0,0,0.0,0,0,0,0
4689,1,1,0.587,1,0,0,0
4690,1,1,0.998,1,1,1,1
4691,1,1,0.998,1,1,1,1
4692,0,0,0.0,0,0,0,0
4693,1,1,0.741,1,1,1,0
4694,0,0,0.0,0,0,0,0
4695,0,0,0.0,0,0,0,0
4696,0,1,0.524,1,0,0,0
4697,0,0,0.0,0,0,0,0
4698,0,0,0.0,0,0,0,0
4699,0,0,0.0,0,0,0,0
4700,0,0,0.0,0,0,0,0
4701,0,0,0.0,0,0,0,0
4702,0,0,0.0,0,0,0,0
4703,1,1,0.993,1,1,1,1
4704,1,1,0.958,1,1,1,1
4705,1,1,0.955,1,1,1,1
4706,0,0,0.0,0,0,0,0
4707,0,0,0.0,0,0,0,0
4708,0,0,0.0,0,0,0,0
4709,0,0,0.0,0,0,0,0
4710,0,1,0.507,1,0,0,0
4711,0,0,0.0,0,0,0,0
4712,0,1,0.868,1,1,1,1
4713,0,0,0.0,0,0,0,0
4714,0,0,0.0,0,0,0,0
4715,0,0,0.0,0,0,0,0
4716,0,0,0.0,0,0,0,0
4717,0,0,0.0,0,0,0,0
4718,0,0,0.0,0,0,0,0
4719,0,0,0.0,0,0,0,0
4720,0,0,0.0,0,0,0,0
4721,0,0,0.0,0,0,0,0
4722,1,0,0.0,0,0,0,0
4723,1,1,0.962,1,1,1,1
4724,1,1,0.962,1,1,1,1
4725,1,1,0.56,1,0,0,0
4726,0,0,0.0,0,0,0,0
4727,0,0,0.0,0,0,0,0
4728,0,0,0.0,0,0,0,0
4729,0,0,0.0,0,0,0,0
4730,0,0,0.0,0,0,0,0
4731,0,0,0.0,0,0,0,0
4732,0,0,0.0,0,0,0,0
4733,0,1,0.5,0,0,0,0
4734,0,0,0.0,0,0,0,0
4735,1,0,0.0,0,0,0,0
4736,0,0,0.0,0,0,0,0
4737,0,0,0.0,0,0,0,0
4738,1,1,0.91,1,1,1,1
4739,1,1,0.91,1,1,1,1
4740,1,1,0.884,1,1,1,1
4741,1,1,0.647,1,1,0,0
4742,1,1,0.647,1,1,0,0
4743,0,0,0.0,0,0,0,0
4744,0,0,0.0,0,0,0,0
4745,1,0,0.0,0,0,0,0
4746,1,1,0.72,1,1,1,0
4747,0,0,0.0,0,0,0,0
4748,0,1,0.994,1,1,1,1
4749,0,1,0.994,1,1,1,1
4750,0,1,0.881,1,1,1,1
4751,0,1,0.881,1,1,1,1
4752,1,1,0.984,1,1,1,1
4753,0,0,0.0,0,0,0,0
4754,0,0,0.0,0,0,0,0
4755,0,0,0.0,0,0,0,0
4756,0,0,0.0,0,0,0,0
4757,0,0,0.0,0,0,0,0
4758,0,0,0.0,0,0,0,0
4759,0,0,0.0,0,0,0,0
4760,1,1,0.989,1,1,1,1
4761,0,1,0.789,1,1,1,0
4762,0,1,0.789,1,1,1,0
4763,0,0,0.0,0,0,0,0
4764,0,0,0.0,0,0,0,0
4765,0,1,0.99,1,1,1,1
4766,0,1,0.782,1,1,1,0
4767,0,1,0.782,1,1,1,0
4768,1,1,0.995,1,1,1,1
4769,1,1,0.995,1,1,1,1
4770,0,0,0.0,0,0,0,0
4771,0,0,0.0,0,0,0,0
4772,0,0,0.0,0,0,0,0
4773,0,0,0.0,0,0,0,0
4774,0,0,0.0,0,0,0,0
4775,0,0,0.0,0,0,0,0
4776,0,1,0.727,1,1,1,0
4777,0,0,0.0,0,0,0,0
4778,0,0,0.0,0,0,0,0
4779,0,0,0.0,0,0,0,0
4780,0,0,0.0,0,0,0,0
4781,0,0,0.0,0,0,0,0
4782,1,1,0.848,1,1,1,1
4783,1,1,0.517,1,0,0,0
4784,0,0,0.0,0,0,0,0
4785,0,0,0.0,0,0,0,0
4786,1,1,0.8,1,1,1,0
4787,1,1,0.998,1,1,1,1
4788,0,1,0.55,1,0,0,0
4789,0,0,0.0,0,0,0,0
4790,0,0,0.0,0,0,0,0
4791,0,0,0.0,0,0,0,0
4792,0,0,0.0,0,0,0,0
4793,0,0,0.0,0,0,0,0
4794,1,1,0.827,1,1,1,1
4795,0,0,0.0,0,0,0,0
4796,0,0,0.0,0,0,0,0
4797,0,0,0.0,0,0,0,0
4798,0,0,0.0,0,0,0,0
4799,0,1,0.983,1,1,1,1
4800,0,1,0.976,1,1,1,1
4801,0,1,0.976,1,1,1,1
4802,0,1,0.868,1,1,1,1
4803,0,1,0.868,1,1,1,1
4804,0,1,0.737,1,1,1,0
4805,0,1,0.721,1,1,1,0
4806,0,1,0.913,1,1,1,1
4807,0,0,0.0,0,0,0,0
4808,0,0,0.0,0,0,0,0
4809,0,0,0.0,0,0,0,0
4810,0,0,0.0,0,0,0,0
4811,0,0,0.0,0,0,0,0
4812,0,0,0.0,0,0,0,0
4813,0,0,0.0,0,0,0,0
4814,1,0,0.0,0,0,0,0
4815,1,1,0.707,1,1,1,0
4816,0,0,0.0,0,0,0,0
4817,1,1,0.648,1,1,0,0
4818,1,1,0.821,1,1,1,1
4819,0,0,0.0,0,0,0,0
4820,0,0,0.0,0,0,0,0
4821,0,0,0.0,0,0,0,0
4822,0,0,0.0,0,0,0,0
4823,0,0,0.0,0,0,0,0
4824,0,0,0.0,0,0,0,0
4825,0,0,0.0,0,0,0,0
4826,0,0,0.0,0,0,0,0
4827,0,0,0.0,0,0,0,0
4828,0,0,0.0,0,0,0,0
4829,0,0,0.0,0,0,0,0
4830,1,1,0.891,1,1,1,1
4831,1,1,0.695,1,1,0,0
4832,0,0,0.0,0,0,0,0
4833,0,0,0.0,0,0,0,0
4834,0,0,0.0,0,0,0,0
4835,0,0,0.0,0,0,0,0
4836,0,0,0.0,0,0,0,0
4837,0,0,0.0,0,0,0,0
4838,0,0,0.0,0,0,0,0
4839,0,0,0.0,0,0,0,0
4840,1,1,0.975,1,1,1,1
4841,1,1,0.975,1,1,1,1
4842,1,1,0.975,1,1,1,1
4843,1,1,0.975,1,1,1,1
4844,1,1,0.975,1,1,1,1
4845,1,1,0.91,1,1,1,1
4846,1,1,0.909,1,1,1,1
4847,0,0,0.0,0,0,0,0
4848,1,1,0.928,1,1,1,1
4849,1,1,0.531,1,0,0,0
4850,1,1,0.529,1,0,0,0
4851,0,0,0.0,0,0,0,0
4852,1,1,0.967,1,1,1,1
4853,1,1,0.967,1,1,1,1
4854,1,1,0.967,1,1,1,1
4855,1,1,0.986,1,1,1,1
4856,1,1,0.793,1,1,1,0
4857,1,1,0.758,1,1,1,0
4858,1,1,0.832,1,1,1,1
4859,1,1,0.94,1,1,1,1
4860,0,0,0.0,0,0,0,0
4861,1,1,0.992,1,1,1,1
4862,1,1,0.946,1,1,1,1
4863,1,1,0.91,1,1,1,1
4864,1,1,0.612,1,1,0,0
4865,0,0,0.0,0,0,0,0
4866,1,1,0.917,1,1,1,1
4867,0,0,0.0,0,0,0,0
4868,0,0,0.0,0,0,0,0
4869,0,0,0.0,0,0,0,0
4870,0,0,0.0,0,0,0,0
4871,0,0,0.0,0,0,0,0
4872,0,0,0.0,0,0,0,0
4873,0,1,0.771,1,1,1,0
4874,0,1,0.771,1,1,1,0
4875,0,1,0.771,1,1,1,0
4876,0,1,0.993,1,1,1,1
4877,0,1,0.986,1,1,1,1
4878,0,1,0.98,1,1,1,1
4879,0,1,0.97,1,1,1,1
4880,0,1,0.966,1,1,1,1
4881,0,1,0.965,1,1,1,1
4882,1,1,0.79,1,1,1,0
4883,0,0,0.0,0,0,0,0
4884,0,0,0.0,0,0,0,0
4885,0,0,0.0,0,0,0,0
4886,0,0,0.0,0,0,0,0
4887,0,1,0.703,1,1,1,0
4888,0,1,0.813,1,1,1,1
4889,0,0,0.0,0,0,0,0
4890,0,0,0.0,0,0,0,0
4891,0,0,0.0,0,0,0,0
4892,1,1,0.957,1,1,1,1
4893,1,1,0.957,1,1,1,1
4894,1,1,0.6,1,0,0,0
4895,1,1,0.515,1,0,0,0
4896,0,0,0.0,0,0,0,0
4897,0,0,0.0,0,0,0,0
4898,0,0,0.0,0,0,0,0
4899,1,1,0.952,1,1,1,1
4900,1,1,0.853,1,1,1,1
4901,0,0,0.0,0,0,0,0
4902,1,1,0.996,1,1,1,1
4903,1,1,0.853,1,1,1,1
4904,1,1,0.71,1,1,1,0
4905,1,1,0.71,1,1,1,0
4906,1,1,0.999,1,1,1,1
4907,1,1,0.729,1,1,1,0
4908,1,1,0.729,1,1,1,0
4909,0,0,0.0,0,0,0,0
4910,0,0,0.0,0,0,0,0
4911,1,1,0.958,1,1,1,1
4912,0,0,0.0,0,0,0,0
4913,0,0,0.0,0,0,0,0
4914,0,0,0.0,0,0,0,0
4915,0,0,0.0,0,0,0,0
4916,0,0,0.0,0,0,0,0
4917,0,0,0.0,0,0,0,0
4918,0,0,0.0,0,0,0,0
4919,0,0,0.0,0,0,0,0
4920,0,0,0.0,0,0,0,0
4921,0,0,0.0,0,0,0,0
4922,0,0,0.0,0,0,0,0
4923,0,0,0.0,0,0,0,0
4924,0,0,0.0,0,0,0,0
4925,0,0,0.0,0,0,0,0
4926,0,0,0.0,0,0,0,0
4927,0,0,0.0,0,0,0,0
4928,0,0,0.0,0,0,0,0
4929,1,1,0.873,1,1,1,1
4930,1,1,0.723,1,1,1,0
4931,1,1,0.622,1,1,0,0
4932,1,1,0.622,1,1,0,0
4933,1,1,0.532,1,0,0,0
4934,0,0,0.0,0,0,0,0
4935,0,0,0.0,0,0,0,0
4936,0,0,0.0,0,0,0,0
4937,0,0,0.0,0,0,0,0
4938,0,0,0.0,0,0,0,0
4939,0,0,0.0,0,0,0,0
4940,0,0,0.0,0,0,0,0
4941,0,0,0.0,0,0,0,0
4942,1,1,0.983,1,1,1,1
4943,1,1,0.777,1,1,1,0
4944,0,0,0.0,0,0,0,0
4945,1,1,0.73,1,1,1,0
4946,0,0,0.0,0,0,0,0
4947,0,0,0.0,0,0,0,0
4948,0,0,0.0,0,0,0,0
4949,1,1,0.932,1,1,1,1
4950,1,1,0.963,1,1,1,1
4951,1,1,0.963,1,1,1,1
4952,0,0,0.0,0,0,0,0
4953,0,1,0.919,1,1,1,1
4954,0,0,0.0,0,0,0,0
4955,1,1,0.884,1,1,1,1
4956,0,0,0.0,0,0,0,0
4957,1,0,0.0,0,0,0,0
4958,1,1,0.96,1,1,1,1
4959,1,1,0.692,1,1,0,0
4960,1,0,0.0,0,0,0,0
4961,1,0,0.0,0,0,0,0
4962,0,0,0.0,0,0,0,0
4963,0,0,0.0,0,0,0,0
4964,0,0,0.0,0,0,0,0
4965,0,0,0.0,0,0,0,0
4966,1,1,0.987,1,1,1,1
4967,1,1,0.987,1,1,1,1
4968,0,0,0.0,0,0,0,0
4969,1,1,0.996,1,1,1,1
4970,0,0,0.0,0,0,0,0
4971,0,0,0.0,0,0,0,0
4972,0,0,0.0,0,0,0,0
4973,0,1,0.94,1,1,1,1
4974,0,0,0.0,0,0,0,0
4975,0,0,0.0,0,0,0,0
4976,0,0,0.0,0,0,0,0
4977,0,0,0.0,0,0,0,0
4978,0,0,0.0,0,0,0,0
4979,0,0,0.0,0,0,0,0
4980,0,0,0.0,0,0,0,0
4981,1,1,0.945,1,1,1,1
4982,0,0,0.0,0,0,0,0
4983,0,0,0.0,0,0,0,0
4984,0,1,0.535,1,0,0,0
4985,1,1,0.979,1,1,1,1
4986,0,0,0.0,0,0,0,0
4987,0,0,0.0,0,0,0,0
4988,0,1,0.518,1,0,0,0
4989,0,0,0.0,0,0,0,0
4990,1,1,0.993,1,1,1,1
4991,0,0,0.0,0,0,0,0
4992,0,0,0.0,0,0,0,0
4993,0,1,0.637,1,1,0,0
4994,0,1,0.637,1,1,0,0
4995,0,0,0.0,0,0,0,0
4996,0,0,0.0,0,0,0,0
4997,0,0,0.0,0,0,0,0
4998,1,1,0.774,1,1,1,0
4999,1,1,0.556,1,0,0,0
5000,1,1,0.969,1,1,1,1
5001,1,1,0.863,1,1,1,1
5002,0,0,0.0,0,0,0,0
5003,0,0,0.0,0,0,0,0
5004,0,0,0.0,0,0,0,0
5005,0,0,0.0,0,0,0,0
5006,0,0,0.0,0,0,0,0
5007,0,0,0.0,0,0,0,0
5008,1,1,0.945,1,1,1,1
5009,1,1,0.87,1,1,1,1
5010,1,1,0.998,1,1,1,1
5011,0,1,0.624,1,1,0,0
5012,0,0,0.0,0,0,0,0
5013,0,0,0.0,0,0,0,0
5014,1,1,0.987,1,1,1,1
5015,0,0,0.0,0,0,0,0
5016,1,1,0.996,1,1,1,1
5017,1,1,0.999,1,1,1,1
5018,0,0,0.0,0,0,0,0
5019,0,0,0.0,0,0,0,0
5020,0,0,0.0,0,0,0,0
5021,1,1,0.956,1,1,1,1
5022,0,0,0.0,0,0,0,0
5023,0,0,0.0,0,0,0,0
5024,0,0,0.0,0,0,0,0
5025,0,0,0.0,0,0,0,0
5026,0,1,0.511,1,0,0,0
5027,0,0,0.0,0,0,0,0
5028,0,0,0.0,0,0,0,0
5029,0,0,0.0,0,0,0,0
5030,0,1,0.947,1,1,1,1
5031,0,1,0.879,1,1,1,1
5032,0,1,0.816,1,1,1,1
5033,0,1,0.598,1,0,0,0
5034,0,0,0.0,0,0,0,0
5035,0,0,0.0,0,0,0,0
5036,1,1,0.845,1,1,1,1
5037,1,1,0.845,1,1,1,1
5038,0,0,0.0,0,0,0,0
5039,0,0,0.0,0,0,0,0
5040,0,1,0.736,1,1,1,0
5041,0,0,0.0,0,0,0,0
5042,0,0,0.0,0,0,0,0
5043,0,0,0.0,0,0,0,0
5044,1,1,0.973,1,1,1,1
5045,1,1,0.973,1,1,1,1
5046,1,1,0.969,1,1,1,1
5047,0,0,0.0,0,0,0,0
5048,0,0,0.0,0,0,0,0
5049,1,1,0.877,1,1,1,1
5050,0,0,0.0,0,0,0,0
5051,0,0,0.0,0,0,0,0
5052,0,0,0.0,0,0,0,0
5053,1,1,0.681,1,1,0,0
5054,0,0,0.0,0,0,0,0
5055,1,1,0.988,1,1,1,1
5056,1,1,0.988,1,1,1,1
5057,0,0,0.0,0,0,0,0
5058,0,0,0.0,0,0,0,0
5059,0,0,0.0,0,0,0,0
5060,0,0,0.0,0,0,0,0
5061,0,0,0.0,0,0,0,0
5062,0,0,0.0,0,0,0,0
5063,1,1,0.804,1,1,1,1
5064,1,1,0.804,1,1,1,1
5065,1,1,1.0,1,1,1,1
5066,0,0,0.0,0,0,0,0
5067,1,1,0.981,1,1,1,1
5068,1,1,0.951,1,1,1,1
5069,0,0,0.0,0,0,0,0
5070,0,0,0.0,0,0,0,0
5071,1,1,0.998,1,1,1,1
5072,1,1,0.906,1,1,1,1
5073,1,1,0.906,1,1,1,1
5074,1,1,0.585,1,0,0,0
5075,0,0,0.0,0,0,0,0
5076,1,1,0.998,1,1,1,1
5077,0,0,0.0,0,0,0,0
5078,1,1,0.964,1,1,1,1
5079,1,0,0.0,0,0,0,0
5080,1,1,0.821,1,1,1,1
5081,0,1,0.739,1,1,1,0
5082,0,0,0.0,0,0,0,0
5083,1,1,0.57,1,0,0,0
5084,0,0,0.0,0,0,0,0
5085,0,0,0.0,0,0,0,0
5086,0,0,0.0,0,0,0,0
5087,1,1,0.87,1,1,1,1
5088,1,1,0.824,1,1,1,1
5089,1,1,0.668,1,1,0,0
5090,1,1,0.996,1,1,1,1
5091,1,1,0.996,1,1,1,1
5092,0,0,0.0,0,0,0,0
5093,0,0,0.0,0,0,0,0
5094,0,0,0.0,0,0,0,0
5095,0,0,0.0,0,0,0,0
5096,1,1,0.694,1,1,0,0
5097,0,0,0.0,0,0,0,0
5098,0,0,0.0,0,0,0,0
5099,0,0,0.0,0,0,0,0
5100,0,0,0.0,0,0,0,0
5101,1,1,0.992,1,1,1,1
5102,0,0,0.0,0,0,0,0
5103,0,0,0.0,0,0,0,0
5104,0,0,0.0,0,0,0,0
5105,1,1,0.718,1,1,1,0
5106,0,0,0.0,0,0,0,0
5107,0,0,0.0,0,0,0,0
5108,0,0,0.0,0,0,0,0
5109,0,0,0.0,0,0,0,0
5110,0,0,0.0,0,0,0,0
5111,0,0,0.0,0,0,0,0
5112,0,0,0.0,0,0,0,0
5113,1,1,0.931,1,1,1,1
5114,1,1,0.763,1,1,1,0
5115,0,0,0.0,0,0,0,0
5116,0,0,0.0,0,0,0,0
5117,1,1,0.9,1,1,1,1
5118,1,1,0.536,1,0,0,0
5119,1,1,0.536,1,0,0,0
5120,0,0,0.0,0,0,0,0
5121,0,0,0.0,0,0,0,0
5122,0,0,0.0,0,0,0,0
5123,1,1,0.999,1,1,1,1
5124,0,1,0.626,1,1,0,0
5125,1,1,0.578,1,0,0,0
5126,0,0,0.0,0,0,0,0
5127,0,0,0.0,0,0,0,0
5128,0,0,0.0,0,0,0,0
5129,1,1,0.716,1,1,1,0
5130,0,0,0.0,0,0,0,0
5131,0,0,0.0,0,0,0,0
5132,1,1,0.986,1,1,1,1
5133,0,0,0.0,0,0,0,0
5134,0,0,0.0,0,0,0,0
5135,1,1,0.882,1,1,1,1
5136,1,1,0.882,1,1,1,1
5137,1,1,0.883,1,1,1,1
5138,0,0,0.0,0,0,0,0
5139,0,0,0.0,0,0,0,0
5140,0,0,0.0,0,0,0,0
5141,0,1,0.784,1,1,1,0
5142,0,1,0.596,1,0,0,0
5143,0,1,0.596,1,0,0,0
5144,1,1,0.963,1,1,1,1
5145,0,0,0.0,0,0,0,0
5146,0,0,0.0,0,0,0,0
5147,0,0,0.0,0,0,0,0
5148,0,0,0.0,0,0,0,0
5149,0,0,0.0,0,0,0,0
5150,0,0,0.0,0,0,0,0
5151,0,1,0.961,1,1,1,1
5152,0,1,0.588,1,0,0,0
5153,0,1,0.534,1,0,0,0
5154,1,1,0.9,1,1,1,1
5155,1,1,0.809,1,1,1,1
5156,1,0,0.0,0,0,0,0
5157,1,0,0.0,0,0,0,0
5158,0,0,0.0,0,0,0,0
5159,0,0,0.0,0,0,0,0
5160,0,0,0.0,0,0,0,0
5161,0,0,0.0,0,0,0,0
5162,0,0,0.0,0,0,0,0
5163,1,1,0.959,1,1,1,1
5164,0,0,0.0,0,0,0,0
5165,0,0,0.0,0,0,0,0
5166,0,1,0.621,1,1,0,0
5167,1,1,0.972,1,1,1,1
5168,1,1,0.685,1,1,0,0
5169,1,1,0.685,1,1,0,0
5170,1,1,0.685,1,1,0,0
5171,1,1,0.988,1,1,1,1
5172,0,0,0.0,0,0,0,0
5173,1,1,0.51,1,0,0,0
5174,0,0,0.0,0,0,0,0
5175,0,1,0.573,1,0,0,0
5176,1,1,0.999,1,1,1,1
5177,1,1,0.999,1,1,1,1
5178,0,0,0.0,0,0,0,0
5179,0,0,0.0,0,0,0,0
5180,0,0,0.0,0,0,0,0
5181,0,0,0.0,0,0,0,0
5182,0,0,0.0,0,0,0,0
5183,0,0,0.0,0,0,0,0
5184,0,0,0.0,0,0,0,0
5185,1,1,0.777,1,1,1,0
5186,1,1,0.526,1,0,0,0
5187,1,1,0.929,1,1,1,1
